student_id,age,degree,cgpa,year_of_study,passing_year,skills,location,preference_remote,annual_income,resume_file
S01919,24,B.Tech CSE,8.96,1,2028,"React, Java, AI, ML",Hyderabad,True,576781,resume_01919.pdf
S01920,25,M.Tech AI,8.69,4,2025,"AI, Python",Kolkata,True,398196,resume_01920.pdf
S01921,25,B.Tech CSE,8.05,1,2028,"Python, React",Hyderabad,True,351722,resume_01921.pdf
S01922,24,B.Com,9.06,3,2026,"Data Science, Cloud, React, SQL",Chennai,True,321861,resume_01922.pdf
S01923,23,B.Com,7.33,3,2026,"Data Science, SQL, ML",Hyderabad,False,588518,resume_01923.pdf
S01924,24,B.Com,6.55,2,2027,"CSS, Java, Python, Cloud",Hyderabad,True,540116,resume_01924.pdf
S01925,20,BBA,7.61,3,2026,"Java, ML, AI",Mumbai,False,450329,resume_01925.pdf
S01926,25,M.Tech AI,7.04,4,2025,"Java, SQL, CSS, Data Science",Delhi,True,310816,resume_01926.pdf
S01927,23,BBA,7.72,3,2026,"Cloud, AI",Hyderabad,False,597107,resume_01927.pdf
S01928,25,B.Com,8.15,4,2025,"AI, HTML, Java, Data Science",Hyderabad,False,439360,resume_01928.pdf
S01929,24,M.Tech AI,7.74,4,2025,"Java, SQL",Hyderabad,False,257694,resume_01929.pdf
S01930,24,M.Tech AI,7.37,4,2025,"CSS, Cloud, SQL, ML",Hyderabad,False,233114,resume_01930.pdf
S01931,21,B.Sc IT,7.07,3,2026,"Data Science, React, SQL, Java",Chennai,True,542769,resume_01931.pdf
S01932,24,B.Com,8.38,2,2027,"Java, SQL, ML, React",Kolkata,True,546178,resume_01932.pdf
S01933,24,B.Com,7.37,2,2027,"ML, Data Science",Mumbai,False,461868,resume_01933.pdf
S01934,20,MBA,8.3,2,2027,"AI, CSS, SQL, Java",Chennai,True,434123,resume_01934.pdf
S01935,25,BBA,7.56,3,2026,"Python, Cloud, SQL, Data Science",Chennai,False,503561,resume_01935.pdf
S01936,24,BBA,8.59,1,2028,"Data Science, HTML",Delhi,True,343911,resume_01936.pdf
S01937,24,MBA,7.87,3,2026,"HTML, Cloud, Python",Chennai,True,468630,resume_01937.pdf
S01938,21,MBA,9.39,2,2027,"ML, SQL",Hyderabad,True,205244,resume_01938.pdf
S01939,21,MBA,7.93,2,2027,"ML, React, CSS",Mumbai,True,345233,resume_01939.pdf
S01940,23,B.Com,7.36,1,2028,"Cloud, CSS",Chennai,True,594443,resume_01940.pdf
S01941,25,BBA,7.62,1,2028,"ML, AI, Java",Bangalore,True,506485,resume_01941.pdf
S01942,21,M.Tech AI,7.8,2,2027,"Java, React, HTML, ML",Kolkata,False,566947,resume_01942.pdf
S01943,20,BBA,7.9,3,2026,"ML, React",Delhi,True,358778,resume_01943.pdf
S01944,24,B.Com,7.96,2,2027,"CSS, ML, SQL",Delhi,False,410676,resume_01944.pdf
S01945,23,B.Sc IT,8.08,4,2025,"Cloud, Java",Chennai,True,461986,resume_01945.pdf
S01946,24,B.Com,7.57,4,2025,"Data Science, React",Chennai,False,244173,resume_01946.pdf
S01947,24,BBA,9.02,3,2026,"Cloud, Java, HTML, Data Science",Bangalore,True,281890,resume_01947.pdf
S01948,21,MBA,8.31,2,2027,"SQL, Cloud",Hyderabad,False,436916,resume_01948.pdf
S01949,20,MBA,7.09,4,2025,"CSS, Java, React",Hyderabad,True,536578,resume_01949.pdf
S01950,20,BBA,6.71,1,2028,"AI, Java, CSS",Chennai,True,352279,resume_01950.pdf
S01951,24,BBA,7.06,3,2026,"ML, AI, SQL, Cloud",Delhi,False,492710,resume_01951.pdf
S01952,20,B.Sc IT,9.44,1,2028,"ML, Python",Mumbai,True,384095,resume_01952.pdf
S01953,24,B.Tech CSE,7.18,1,2028,"ML, Java, HTML, AI",Chennai,False,517634,resume_01953.pdf
S01954,25,MBA,6.83,2,2027,"Java, HTML",Delhi,False,437400,resume_01954.pdf
S01955,25,M.Tech AI,8.47,3,2026,"CSS, HTML, Java",Bangalore,False,508615,resume_01955.pdf
S01956,25,B.Com,7.44,3,2026,"ML, Cloud, SQL",Delhi,False,203345,resume_01956.pdf
S01957,24,B.Sc IT,6.83,4,2025,"Cloud, Python, AI",Mumbai,True,267560,resume_01957.pdf
S01958,21,BBA,8.31,3,2026,"ML, React, HTML, Python",Mumbai,True,450203,resume_01958.pdf
S01959,20,BBA,8.49,4,2025,"React, HTML",Kolkata,True,496665,resume_01959.pdf
S01960,21,BBA,7.21,4,2025,"AI, SQL, CSS",Mumbai,False,412074,resume_01960.pdf
S01961,25,B.Tech CSE,8.6,4,2025,"Python, Data Science",Delhi,True,563958,resume_01961.pdf
S01962,21,B.Sc IT,6.92,3,2026,"CSS, SQL",Bangalore,True,582902,resume_01962.pdf
S01963,23,B.Com,6.52,2,2027,"Java, SQL, ML",Chennai,False,572381,resume_01963.pdf
S01964,23,MBA,8.24,1,2028,"Data Science, Java",Kolkata,False,387536,resume_01964.pdf
S01965,23,B.Sc IT,8.14,2,2027,"Java, Data Science, React, AI",Hyderabad,True,449379,resume_01965.pdf
S01966,22,B.Com,7.62,3,2026,"CSS, Python, Data Science",Chennai,False,445256,resume_01966.pdf
S01967,24,M.Tech AI,7.37,2,2027,"Data Science, React, Python",Hyderabad,True,491484,resume_01967.pdf
S01968,20,B.Sc IT,8.76,1,2028,"ML, CSS, HTML, AI",Hyderabad,False,279081,resume_01968.pdf
S01969,25,MBA,9.18,2,2027,"Python, HTML",Chennai,True,389522,resume_01969.pdf
S01970,21,B.Com,7.35,3,2026,"Python, Data Science, HTML",Hyderabad,False,518555,resume_01970.pdf
S01971,24,B.Com,8.82,3,2026,"Cloud, ML",Mumbai,False,489155,resume_01971.pdf
S01972,22,B.Sc IT,8.77,4,2025,"Java, SQL",Chennai,True,266786,resume_01972.pdf
S01973,25,MBA,9.47,3,2026,"HTML, React, Java, AI",Delhi,True,532672,resume_01973.pdf
S01974,21,BBA,6.82,2,2027,"Data Science, HTML",Hyderabad,True,448405,resume_01974.pdf
S01975,20,B.Tech CSE,7.45,1,2028,"HTML, Java, CSS, React",Kolkata,True,458430,resume_01975.pdf
S01976,23,B.Sc IT,8.75,4,2025,"Cloud, Python, SQL",Delhi,True,435155,resume_01976.pdf
S01977,24,B.Com,8.05,2,2027,"CSS, Python, ML, Cloud",Delhi,True,532741,resume_01977.pdf
S01978,24,MBA,9.07,4,2025,"CSS, HTML, ML, Python",Hyderabad,True,451006,resume_01978.pdf
S01979,25,B.Sc IT,6.86,3,2026,"Data Science, React, AI, SQL",Delhi,True,511746,resume_01979.pdf
S01980,25,B.Com,7.1,1,2028,"HTML, SQL, Data Science",Chennai,False,201841,resume_01980.pdf
S01981,22,M.Tech AI,8.03,2,2027,"ML, Data Science, Java, Python",Mumbai,False,366182,resume_01981.pdf
S01982,21,B.Sc IT,7.91,3,2026,"Data Science, HTML, SQL",Chennai,False,553572,resume_01982.pdf
S01983,23,B.Sc IT,6.85,3,2026,"Java, HTML, React, CSS",Kolkata,True,272863,resume_01983.pdf
S01984,24,MBA,8.33,4,2025,"Cloud, CSS",Mumbai,False,221302,resume_01984.pdf
S01985,25,MBA,8.14,2,2027,"Python, AI",Bangalore,True,317067,resume_01985.pdf
S01986,22,BBA,7.82,1,2028,"Cloud, ML",Kolkata,True,537272,resume_01986.pdf
S01987,20,MBA,7.89,2,2027,"AI, Cloud",Bangalore,True,598756,resume_01987.pdf
S01988,20,M.Tech AI,8.63,2,2027,"AI, CSS",Bangalore,True,411550,resume_01988.pdf
S01989,20,B.Tech CSE,6.73,2,2027,"CSS, React, Java",Bangalore,False,485258,resume_01989.pdf
S01990,24,B.Sc IT,6.66,1,2028,"Java, AI",Mumbai,True,534636,resume_01990.pdf
S01991,20,B.Tech CSE,7.18,4,2025,"AI, Cloud, Java",Hyderabad,False,299849,resume_01991.pdf
S01992,25,B.Sc IT,6.56,4,2025,"CSS, HTML, ML",Delhi,True,434557,resume_01992.pdf
S01993,23,B.Tech CSE,9.3,1,2028,"React, ML, Cloud, AI",Kolkata,True,429100,resume_01993.pdf
S01994,20,B.Com,7.79,3,2026,"ML, Cloud",Chennai,False,227347,resume_01994.pdf
S01995,25,BBA,8.61,2,2027,"CSS, Java, HTML, Cloud",Delhi,False,550657,resume_01995.pdf
S01996,22,B.Com,8.48,4,2025,"Data Science, React, AI, HTML",Kolkata,True,362972,resume_01996.pdf
S01997,23,B.Com,8.81,1,2028,"AI, Java, HTML",Mumbai,False,246685,resume_01997.pdf
S01998,23,M.Tech AI,8.74,2,2027,"Data Science, React, ML",Kolkata,True,303829,resume_01998.pdf
S01999,25,B.Com,7.96,3,2026,"Cloud, Python, Java, React",Delhi,True,492563,resume_01999.pdf
S02000,22,B.Tech CSE,7.78,2,2027,"ML, CSS, Python",Kolkata,True,285914,resume_02000.pdf
S02001,24,B.Tech CSE,9.44,2,2027,"SQL, Python, CSS, AI",Bangalore,True,541603,resume_02001.pdf
S02002,22,B.Tech CSE,8.38,2,2027,"Data Science, CSS, Java",Chennai,False,593035,resume_02002.pdf
S02003,21,B.Com,7.52,2,2027,"Data Science, Java, Python, AI",Kolkata,True,463354,resume_02003.pdf
S02004,25,MBA,7.71,3,2026,"Java, AI",Mumbai,False,568242,resume_02004.pdf
S02005,25,B.Sc IT,8.9,1,2028,"Data Science, React, Java, SQL",Chennai,True,590350,resume_02005.pdf
S02006,20,B.Tech CSE,7.12,3,2026,"HTML, Python, Data Science, ML",Chennai,True,531672,resume_02006.pdf
S02007,21,B.Tech CSE,8.49,1,2028,"Java, HTML, CSS",Chennai,True,469964,resume_02007.pdf
S02008,21,BBA,9.21,3,2026,"HTML, Cloud, SQL",Bangalore,True,435790,resume_02008.pdf
S02009,22,BBA,6.81,1,2028,"Cloud, HTML, SQL, Java",Chennai,True,480752,resume_02009.pdf
S02010,20,B.Com,6.7,3,2026,"React, Data Science",Kolkata,True,595402,resume_02010.pdf
S02011,21,MBA,7.28,1,2028,"AI, SQL, HTML, React",Hyderabad,False,437062,resume_02011.pdf
S02012,25,B.Com,7.98,2,2027,"HTML, Python, Data Science",Bangalore,False,455940,resume_02012.pdf
S02013,23,B.Com,6.6,3,2026,"Java, Data Science, ML, HTML",Mumbai,True,468692,resume_02013.pdf
S02014,24,B.Sc IT,8.76,2,2027,"Cloud, Python, CSS, HTML",Delhi,True,515103,resume_02014.pdf
S02015,20,B.Com,8.0,4,2025,"AI, Data Science, CSS, ML",Mumbai,True,326215,resume_02015.pdf
S02016,25,M.Tech AI,8.54,4,2025,"Java, AI, HTML, SQL",Hyderabad,False,419550,resume_02016.pdf
S02017,23,BBA,9.29,2,2027,"ML, Data Science, React",Mumbai,True,541300,resume_02017.pdf
S02018,22,B.Sc IT,8.85,2,2027,"AI, React",Delhi,False,401518,resume_02018.pdf
S02019,25,B.Sc IT,9.37,4,2025,"CSS, Python, HTML",Mumbai,True,553618,resume_02019.pdf
S02020,20,M.Tech AI,8.9,3,2026,"Data Science, Java, ML, Cloud",Bangalore,False,475744,resume_02020.pdf
S02021,25,M.Tech AI,8.65,1,2028,"React, AI, Data Science, Cloud",Mumbai,False,206698,resume_02021.pdf
S02022,21,B.Tech CSE,8.03,1,2028,"Data Science, Python, CSS, Cloud",Hyderabad,True,356685,resume_02022.pdf
S02023,22,M.Tech AI,7.05,4,2025,"Python, ML, React",Delhi,False,282972,resume_02023.pdf
S02024,20,B.Sc IT,9.0,3,2026,"Data Science, CSS, React, AI",Kolkata,True,398384,resume_02024.pdf
S02025,23,MBA,8.93,1,2028,"AI, HTML, Data Science, Java",Hyderabad,True,370935,resume_02025.pdf
S02026,20,BBA,6.69,3,2026,"AI, ML",Kolkata,False,289261,resume_02026.pdf
S02027,23,BBA,9.01,3,2026,"ML, Python, React",Bangalore,True,595119,resume_02027.pdf
S02028,20,B.Tech CSE,8.39,2,2027,"Data Science, SQL, Java",Kolkata,False,202725,resume_02028.pdf
S02029,23,BBA,7.69,2,2027,"SQL, ML, Cloud",Mumbai,False,405237,resume_02029.pdf
S02030,25,B.Com,7.92,1,2028,"Data Science, ML, HTML, CSS",Bangalore,False,373558,resume_02030.pdf
S02031,24,M.Tech AI,8.57,1,2028,"React, Java",Kolkata,False,279562,resume_02031.pdf
S02032,24,B.Com,8.27,2,2027,"Python, React",Hyderabad,False,336638,resume_02032.pdf
S02033,23,B.Com,7.93,2,2027,"Cloud, CSS, Java",Mumbai,True,583595,resume_02033.pdf
S02034,24,B.Sc IT,8.6,1,2028,"Python, AI, Data Science",Bangalore,True,309612,resume_02034.pdf
S02035,25,BBA,8.69,2,2027,"CSS, React, Data Science",Bangalore,True,243353,resume_02035.pdf
S02036,22,MBA,8.18,2,2027,"React, AI, Data Science, HTML",Hyderabad,True,565499,resume_02036.pdf
S02037,24,B.Sc IT,8.96,1,2028,"CSS, React, Data Science",Hyderabad,False,526468,resume_02037.pdf
S02038,25,B.Com,8.95,4,2025,"Cloud, React, Data Science",Chennai,True,516814,resume_02038.pdf
S02039,20,M.Tech AI,7.36,1,2028,"HTML, Python, CSS",Kolkata,True,562087,resume_02039.pdf
S02040,25,B.Com,8.76,3,2026,"Python, CSS",Delhi,True,450663,resume_02040.pdf
S02041,20,MBA,8.83,4,2025,"Data Science, Python, SQL, HTML",Bangalore,True,411601,resume_02041.pdf
S02042,21,M.Tech AI,8.45,3,2026,"Java, Cloud, Python",Kolkata,False,314152,resume_02042.pdf
S02043,23,M.Tech AI,9.2,4,2025,"Data Science, HTML, AI, Java",Kolkata,True,332864,resume_02043.pdf
S02044,25,B.Sc IT,7.38,1,2028,"ML, Python",Delhi,True,345875,resume_02044.pdf
S02045,25,B.Sc IT,6.89,4,2025,"Cloud, React, HTML, CSS",Bangalore,False,403429,resume_02045.pdf
S02046,22,B.Tech CSE,7.65,4,2025,"Python, CSS, Java, Cloud",Hyderabad,False,208854,resume_02046.pdf
S02047,25,BBA,7.72,3,2026,"CSS, Python, HTML",Kolkata,False,416764,resume_02047.pdf
S02048,20,BBA,8.49,4,2025,"CSS, Java, Data Science, Cloud",Hyderabad,False,424179,resume_02048.pdf
S02049,24,B.Com,7.79,2,2027,"React, SQL",Mumbai,False,543434,resume_02049.pdf
S02050,25,M.Tech AI,9.37,3,2026,"Cloud, HTML, Java",Mumbai,False,248028,resume_02050.pdf
S02051,25,BBA,7.01,3,2026,"Data Science, Cloud",Kolkata,True,498435,resume_02051.pdf
S02052,21,M.Tech AI,9.14,1,2028,"HTML, Java, SQL",Chennai,False,382897,resume_02052.pdf
S02053,25,B.Com,9.37,1,2028,"Cloud, HTML, Python, ML",Delhi,False,222632,resume_02053.pdf
S02054,21,MBA,9.48,2,2027,"CSS, React, SQL",Mumbai,False,599618,resume_02054.pdf
S02055,22,B.Tech CSE,6.83,4,2025,"Cloud, Java",Bangalore,False,500405,resume_02055.pdf
S02056,25,B.Sc IT,6.65,1,2028,"CSS, SQL, ML",Chennai,False,212477,resume_02056.pdf
S02057,20,B.Com,8.17,4,2025,"CSS, Java, HTML",Mumbai,True,447519,resume_02057.pdf
S02058,25,B.Sc IT,6.94,1,2028,"HTML, Cloud, CSS",Hyderabad,False,558726,resume_02058.pdf
S02059,20,MBA,9.46,2,2027,"ML, React, SQL, Cloud",Chennai,True,503395,resume_02059.pdf
S02060,20,B.Sc IT,7.08,3,2026,"Data Science, Java, Cloud, React",Mumbai,True,573518,resume_02060.pdf
S02061,21,B.Tech CSE,7.49,1,2028,"Data Science, Java, ML, React",Chennai,True,364517,resume_02061.pdf
S02062,25,MBA,9.32,3,2026,"HTML, Python",Mumbai,True,200716,resume_02062.pdf
S02063,20,B.Com,8.32,2,2027,"Cloud, ML",Kolkata,False,214222,resume_02063.pdf
S02064,24,B.Sc IT,9.31,2,2027,"React, CSS, Python",Mumbai,False,590302,resume_02064.pdf
S02065,24,B.Sc IT,9.44,2,2027,"ML, CSS, Java, Data Science",Mumbai,False,209099,resume_02065.pdf
S02066,24,B.Sc IT,8.62,2,2027,"CSS, HTML, Data Science",Bangalore,False,481077,resume_02066.pdf
S02067,25,B.Sc IT,7.29,1,2028,"AI, HTML, ML",Bangalore,False,533514,resume_02067.pdf
S02068,21,B.Tech CSE,8.6,1,2028,"ML, CSS, HTML",Chennai,True,568383,resume_02068.pdf
S02069,21,B.Sc IT,7.01,4,2025,"Python, Java, Data Science",Bangalore,False,519202,resume_02069.pdf
S02070,21,B.Com,6.95,3,2026,"CSS, Java",Mumbai,False,456925,resume_02070.pdf
S02071,23,M.Tech AI,9.03,4,2025,"Java, AI, ML, Data Science",Bangalore,True,334221,resume_02071.pdf
S02072,24,B.Sc IT,7.71,2,2027,"React, ML, HTML, Java",Delhi,True,506915,resume_02072.pdf
S02073,25,B.Tech CSE,8.15,2,2027,"CSS, Cloud, SQL, Python",Delhi,False,501423,resume_02073.pdf
S02074,23,BBA,8.33,4,2025,"Cloud, React",Kolkata,False,446304,resume_02074.pdf
S02075,20,M.Tech AI,7.69,1,2028,"HTML, React, Java, SQL",Hyderabad,True,262921,resume_02075.pdf
S02076,22,MBA,6.7,1,2028,"Data Science, AI, HTML",Kolkata,False,310597,resume_02076.pdf
S02077,22,B.Tech CSE,8.45,3,2026,"ML, HTML",Kolkata,False,550397,resume_02077.pdf
S02078,22,MBA,7.06,4,2025,"Data Science, Cloud, React",Hyderabad,False,548762,resume_02078.pdf
S02079,23,B.Com,9.21,4,2025,"AI, Python, HTML",Bangalore,False,308046,resume_02079.pdf
S02080,22,B.Com,7.63,4,2025,"AI, CSS",Chennai,True,358562,resume_02080.pdf
S02081,25,B.Com,6.9,2,2027,"HTML, AI, Cloud",Delhi,False,244515,resume_02081.pdf
S02082,22,M.Tech AI,8.43,2,2027,"Python, HTML, React",Hyderabad,True,229684,resume_02082.pdf
S02083,23,BBA,8.6,3,2026,"Cloud, HTML, Java",Hyderabad,True,210203,resume_02083.pdf
S02084,24,B.Tech CSE,6.96,1,2028,"HTML, Java",Hyderabad,True,324901,resume_02084.pdf
S02085,24,B.Sc IT,9.1,1,2028,"CSS, AI",Delhi,False,501828,resume_02085.pdf
S02086,20,BBA,9.25,1,2028,"Data Science, Java",Delhi,False,273465,resume_02086.pdf
S02087,22,BBA,9.49,3,2026,"CSS, React, Data Science",Bangalore,True,395898,resume_02087.pdf
S02088,20,B.Sc IT,7.3,2,2027,"React, Python, Java, AI",Chennai,True,423811,resume_02088.pdf
S02089,23,B.Tech CSE,9.42,3,2026,"Data Science, Python, HTML",Hyderabad,False,435625,resume_02089.pdf
S02090,23,MBA,8.82,4,2025,"React, Data Science, AI, SQL",Mumbai,True,238803,resume_02090.pdf
S02091,24,B.Sc IT,7.29,1,2028,"HTML, CSS",Hyderabad,True,541996,resume_02091.pdf
S02092,20,BBA,7.92,4,2025,"Data Science, Cloud, CSS",Kolkata,False,599793,resume_02092.pdf
S02093,23,BBA,6.9,1,2028,"ML, HTML, AI, SQL",Hyderabad,False,562640,resume_02093.pdf
S02094,20,B.Com,8.12,1,2028,"Python, Java, AI",Delhi,True,329181,resume_02094.pdf
S02095,22,B.Tech CSE,6.99,3,2026,"Java, CSS",Hyderabad,False,317582,resume_02095.pdf
S02096,20,B.Com,7.19,4,2025,"AI, Java, SQL",Kolkata,False,477503,resume_02096.pdf
S02097,22,BBA,7.29,3,2026,"Cloud, Python, React",Delhi,True,350380,resume_02097.pdf
S02098,20,B.Tech CSE,8.94,1,2028,"Data Science, React",Mumbai,False,242012,resume_02098.pdf
S02099,25,B.Tech CSE,8.85,4,2025,"React, AI, CSS, Cloud",Delhi,True,404020,resume_02099.pdf
S02100,21,B.Com,6.82,2,2027,"HTML, AI, Cloud, ML",Kolkata,False,374878,resume_02100.pdf
S02101,21,B.Com,8.8,1,2028,"Java, AI",Delhi,True,426221,resume_02101.pdf
S02102,21,B.Sc IT,6.71,2,2027,"Cloud, SQL, Data Science, CSS",Bangalore,False,241352,resume_02102.pdf
S02103,21,M.Tech AI,7.76,2,2027,"Data Science, Cloud, CSS",Mumbai,True,227059,resume_02103.pdf
S02104,21,M.Tech AI,8.01,2,2027,"Python, HTML",Hyderabad,True,505798,resume_02104.pdf
S02105,25,BBA,8.4,3,2026,"Python, ML, Java",Chennai,False,258088,resume_02105.pdf
S02106,25,B.Com,7.14,1,2028,"CSS, SQL, React, HTML",Chennai,False,431844,resume_02106.pdf
S02107,23,M.Tech AI,7.39,2,2027,"Python, AI, CSS, React",Kolkata,False,334064,resume_02107.pdf
S02108,23,M.Tech AI,6.54,4,2025,"Cloud, Java",Mumbai,True,491527,resume_02108.pdf
S02109,25,B.Tech CSE,9.18,1,2028,"Java, React, AI, HTML",Delhi,True,458467,resume_02109.pdf
S02110,22,MBA,8.49,2,2027,"AI, Cloud",Bangalore,False,455218,resume_02110.pdf
S02111,25,BBA,7.92,4,2025,"CSS, React, Java",Kolkata,False,560271,resume_02111.pdf
S02112,23,B.Sc IT,7.14,1,2028,"CSS, AI",Kolkata,True,463869,resume_02112.pdf
S02113,20,B.Sc IT,7.43,2,2027,"Python, AI, SQL, Java",Chennai,True,322155,resume_02113.pdf
S02114,24,MBA,8.35,3,2026,"AI, Data Science",Delhi,False,294231,resume_02114.pdf
S02115,24,B.Tech CSE,8.95,2,2027,"Python, CSS, Java, Cloud",Chennai,False,352650,resume_02115.pdf
S02116,25,M.Tech AI,9.16,4,2025,"Python, SQL, React, Cloud",Chennai,True,467928,resume_02116.pdf
S02117,23,M.Tech AI,8.26,4,2025,"Cloud, CSS",Delhi,False,503075,resume_02117.pdf
S02118,23,B.Com,7.16,3,2026,"HTML, AI, Java, SQL",Mumbai,True,395126,resume_02118.pdf
S02119,21,B.Sc IT,8.19,4,2025,"Java, Cloud, ML, React",Kolkata,False,403956,resume_02119.pdf
S02120,21,B.Tech CSE,8.64,1,2028,"Cloud, Python, React, AI",Mumbai,False,440443,resume_02120.pdf
S02121,25,B.Tech CSE,8.15,3,2026,"Java, ML, AI, Data Science",Mumbai,False,202883,resume_02121.pdf
S02122,24,B.Com,9.01,3,2026,"CSS, Cloud, ML",Delhi,True,401469,resume_02122.pdf
S02123,25,B.Sc IT,8.99,1,2028,"Cloud, Java, React, CSS",Bangalore,True,248509,resume_02123.pdf
S02124,24,B.Tech CSE,9.18,3,2026,"Data Science, Cloud, ML",Chennai,False,214582,resume_02124.pdf
S02125,21,MBA,7.65,3,2026,"Data Science, AI, Python",Kolkata,False,344673,resume_02125.pdf
S02126,21,M.Tech AI,7.29,2,2027,"AI, HTML, Data Science, Python",Kolkata,False,515740,resume_02126.pdf
S02127,24,MBA,7.68,1,2028,"SQL, CSS",Chennai,True,357897,resume_02127.pdf
S02128,25,M.Tech AI,6.78,3,2026,"HTML, Java, SQL",Bangalore,False,262468,resume_02128.pdf
S02129,25,B.Tech CSE,8.42,4,2025,"ML, CSS",Hyderabad,True,381487,resume_02129.pdf
S02130,22,BBA,8.82,1,2028,"HTML, CSS, Python, Java",Bangalore,False,200911,resume_02130.pdf
S02131,23,B.Sc IT,6.69,2,2027,"Python, SQL",Delhi,True,218108,resume_02131.pdf
S02132,22,M.Tech AI,8.75,2,2027,"React, CSS, Python, AI",Hyderabad,True,245142,resume_02132.pdf
S02133,24,B.Tech CSE,7.6,3,2026,"HTML, CSS, Python, Java",Bangalore,False,242196,resume_02133.pdf
S02134,23,B.Sc IT,9.32,3,2026,"HTML, AI",Hyderabad,False,246295,resume_02134.pdf
S02135,22,B.Tech CSE,8.32,1,2028,"Data Science, ML, React, CSS",Kolkata,False,489629,resume_02135.pdf
S02136,22,M.Tech AI,8.87,1,2028,"Java, HTML, Python",Delhi,True,508459,resume_02136.pdf
S02137,25,B.Com,8.81,1,2028,"Cloud, AI",Chennai,False,200038,resume_02137.pdf
S02138,20,BBA,8.89,2,2027,"ML, CSS, React, Python",Mumbai,True,218674,resume_02138.pdf
S02139,24,B.Com,8.45,4,2025,"ML, HTML, Java",Delhi,True,585230,resume_02139.pdf
S02140,20,B.Com,7.71,1,2028,"React, AI",Mumbai,True,500581,resume_02140.pdf
S02141,21,B.Tech CSE,9.02,2,2027,"CSS, Cloud",Kolkata,False,512498,resume_02141.pdf
S02142,25,M.Tech AI,8.01,2,2027,"HTML, SQL, Data Science, ML",Kolkata,False,390947,resume_02142.pdf
S02143,20,BBA,8.14,4,2025,"Cloud, Java, CSS, Data Science",Delhi,False,382938,resume_02143.pdf
S02144,23,B.Sc IT,8.46,4,2025,"AI, Java, SQL, ML",Kolkata,False,281731,resume_02144.pdf
S02145,24,B.Sc IT,6.66,1,2028,"React, Python, SQL",Kolkata,False,268839,resume_02145.pdf
S02146,20,MBA,8.54,1,2028,"Cloud, CSS, Data Science",Delhi,True,277519,resume_02146.pdf
S02147,22,BBA,7.45,4,2025,"React, Python",Chennai,False,519305,resume_02147.pdf
S02148,21,B.Com,9.41,3,2026,"CSS, Python",Hyderabad,False,578946,resume_02148.pdf
S02149,20,M.Tech AI,9.42,1,2028,"SQL, AI, Cloud, CSS",Delhi,True,359573,resume_02149.pdf
S02150,22,MBA,9.5,3,2026,"Data Science, Java",Bangalore,True,243943,resume_02150.pdf
S02151,20,B.Tech CSE,8.16,4,2025,"AI, HTML",Hyderabad,False,348235,resume_02151.pdf
S02152,22,B.Tech CSE,6.54,1,2028,"Data Science, Python",Hyderabad,False,292099,resume_02152.pdf
S02153,21,B.Tech CSE,9.3,3,2026,"CSS, ML, AI",Bangalore,True,547942,resume_02153.pdf
S02154,24,B.Sc IT,7.68,2,2027,"React, Data Science, AI",Bangalore,False,450671,resume_02154.pdf
S02155,24,BBA,8.99,4,2025,"HTML, Python",Bangalore,True,335329,resume_02155.pdf
S02156,20,B.Sc IT,7.0,3,2026,"Python, SQL",Hyderabad,True,546743,resume_02156.pdf
S02157,21,B.Sc IT,9.17,3,2026,"React, AI, CSS, Python",Hyderabad,True,440510,resume_02157.pdf
S02158,20,BBA,7.95,3,2026,"CSS, Java",Kolkata,True,200604,resume_02158.pdf
S02159,21,MBA,6.77,2,2027,"Cloud, CSS",Mumbai,True,586683,resume_02159.pdf
S02160,23,B.Com,6.65,3,2026,"HTML, CSS, SQL",Chennai,True,499167,resume_02160.pdf
S02161,20,M.Tech AI,6.99,4,2025,"Data Science, SQL, React, Python",Chennai,False,510239,resume_02161.pdf
S02162,22,B.Com,6.61,1,2028,"CSS, HTML",Kolkata,False,435908,resume_02162.pdf
S02163,22,MBA,7.29,2,2027,"HTML, React",Hyderabad,False,425099,resume_02163.pdf
S02164,24,B.Com,7.9,4,2025,"CSS, AI, HTML",Delhi,False,548866,resume_02164.pdf
S02165,21,MBA,8.72,2,2027,"Java, SQL, Data Science",Bangalore,False,206462,resume_02165.pdf
S02166,25,B.Sc IT,7.2,1,2028,"ML, Java, Data Science, SQL",Kolkata,True,561990,resume_02166.pdf
S02167,22,BBA,7.52,2,2027,"CSS, Java",Delhi,True,559383,resume_02167.pdf
S02168,23,MBA,9.02,1,2028,"Python, SQL, Data Science, CSS",Mumbai,False,270635,resume_02168.pdf
S02169,21,B.Sc IT,9.13,3,2026,"Python, Cloud, ML, HTML",Mumbai,False,429523,resume_02169.pdf
S02170,21,MBA,6.64,3,2026,"Python, AI, Cloud, Data Science",Kolkata,True,426433,resume_02170.pdf
S02171,25,B.Com,8.68,1,2028,"AI, ML, Java, HTML",Delhi,False,491881,resume_02171.pdf
S02172,20,B.Tech CSE,9.38,1,2028,"ML, Java, Cloud, AI",Mumbai,False,211632,resume_02172.pdf
S02173,23,M.Tech AI,7.09,1,2028,"ML, React, Data Science, Cloud",Delhi,True,537604,resume_02173.pdf
S02174,24,B.Com,7.77,1,2028,"Data Science, Java",Delhi,True,556573,resume_02174.pdf
S02175,23,BBA,7.71,3,2026,"Data Science, ML",Bangalore,True,204876,resume_02175.pdf
